id_esito;codice_fiscale_stazione_appaltante;denominazione_stazione_appaltante;nr_lotto;tipo_bando;tipo_settore;oggetto_x;cpv;categoria;rup;cup;cig;data_pubb_esito_scp;luogo_esecuzione;imp_lavori;imp_contrattuale;ribasso_agg;tipo_procedura;asta_elettronica;forcella;appalto_riservato;data_pubb_esito_guue;data_pubb_guri;data_pubb_albo;url_profilo_comm;data_agg_def;termine_pres_dom_off;n_impr_rich;n_impr_inv;n_impr_off;n_impr_amm;criterio_aggiudicazione;data_pres_fine;note_agg;tipo_evento;motivazione;aggiudicatario;url;cfStrutturaProponente;denominazioneStrutturaProponente;oggetto_y;sceltaContraente;importoAggiudicazione;importoSommeLiquidate;dataInizio;dataUltimazione;jsonPartecipanti;jsonAggiudicatari;totalePartecipanti;totaleAggiudicatari;totaleRaggruppamentopartecipanti;totaleRaggruppamentoAggiudicatari;cfPrimoaggiudicatario;denominazionePrimoaggiudicatario
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299767C2D;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;VITTONE FABRIZIO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107774&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE ORDINARIA SUOLO  BILANCIO 2016  LOTTO 8;01PROCEDURA APERTA;85593.15;70060.54;08/02/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";1.0;1.0;0.0;0.0;11443610016;VITTONE SCAVI SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299767C2D;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;VITTONE FABRIZIO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107774&entita=ESITI;00514490010;Citt di Torino;ULTERIORE SPESA PER LAVORI URGENTI COPERTURA SERVIZIO FESTIVO  AFFIDAMENTO ALLE DITTE AGGIUDICATARIE  CIRCN12356 PER EURO 400000 IVA COMP E;01PROCEDURA APERTA;7000.0;7000.0;08/02/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";1.0;1.0;0.0;0.0;11443610016;VITTONE SCAVI SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299767C2D;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;VITTONE FABRIZIO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107774&entita=ESITI;00514490010;Citt di Torino;ULTERIORE SPESA PER LAVORI URGENTI ORDINARIA MANUTENZIONE SUOLO  AFFIDAMENTO ALLE DITTE AGGIUDICATARIE  CIRC N1268 PER EURO 8369500 IVA COMP;01PROCEDURA APERTA;27706.18;26593.82;08/02/2016;10/03/2017;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""11443610016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VITTONE SCAVI SRL""}]}";1.0;1.0;0.0;0.0;11443610016;VITTONE SCAVI SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299777470;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;SINOPOLI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107776&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE ORDINARIA SUOLO  BILANCIO 2016  LOTTO 9;01PROCEDURA APERTA;131096.19;129697.02;22/01/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""12819770152"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""SINOPOLI S.R.L.""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""12819770152"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""SINOPOLI S.R.L.""}]}";1.0;1.0;0.0;0.0;12819770152;SINOPOLI SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299783962;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;RATTALINO SCAVI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107781&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE ORDINARIA SUOLO  BILANCIO 2016  LOTTO 10;01PROCEDURA APERTA;89136.82;85763.79;04/01/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L.""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L.""}]}";1.0;1.0;0.0;0.0;08131730015;RATTALINO SCAVI SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299783962;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;RATTALINO SCAVI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107781&entita=ESITI;00514490010;Citt di Torino;ORDINARIA MANUTENZIONE SUOLO PUBBLICO  BIL 2016 LOTTI N 1 2  3  6 10  APPROVAZIONE ULTERIORE SPESA DI EURO 6490400 IVA 22 COMP PER SERVIZI;04PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO;14751.0;14418.0;04/01/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L. A SOCIO UNICO""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L. A SOCIO UNICO""}]}";1.0;1.0;0.0;0.0;08131730015;RATTALINO SCAVI SRL A SOCIO UNICO
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;6299783962;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;RATTALINO SCAVI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107781&entita=ESITI;00514490010;Citt di Torino;ULTERIORE SPESA PER INTERVENTI URGENTI SUOLO AFFIDAI SENSI ART57 2C DEL DLVO 1632006 E SMI A DITTE AGGIUDICATARIE  CIRCN7 E 10 EURO 500000;01PROCEDURA APERTA;5120.86;4879.14;04/01/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L. A SOCIO UNICO""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""08131730015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RATTALINO SCAVI S.R.L. A SOCIO UNICO""}]}";1.0;1.0;0.0;0.0;08131730015;RATTALINO SCAVI SRL A SOCIO UNICO
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;62997931A5;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;GLOBAL SERVICE 2005 SOC. COOP.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107782&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE ORDINARIA SUOLO  BILANCIO 2016  LOTTO 11;01PROCEDURA APERTA;51650.97;50882.16;01/03/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""02804630834"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GLOBAL SERVICE 2005 SOC. COOP. SOCIALE""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""02804630834"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GLOBAL SERVICE 2005 SOC. COOP. SOCIALE""}]}";1.0;1.0;0.0;0.0;02804630834;GLOBAL SERVICE 2005 SOC COOP SOCIALE
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 95/2015 - ORDINARIA MANUTENZIONE SULLE PAVIMENTAZIONI DELLE STRADE, MARCIAPIEDI E PIAZZE DELLA CITTA? PER L?ANNO  2016 ? N. 11 LOTTI ;45233141-9;;BERTASIO ROBERTO;;62997931A5;2015-11-25;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-10-07;2015-09-22;;;;;Prezzo più basso;2016-12-08;;Gara aggiudicata;;GLOBAL SERVICE 2005 SOC. COOP.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107782&entita=ESITI;00514490010;Citt di Torino;ORDINARIA MANUTENZIONE SUOLO PUBBLICO  BILANCIO 2016  LOTTO 11;01PROCEDURA APERTA;477.21;266.94;01/03/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""02804630834"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GLOBAL SERVICE 2005 SOC. COOP. SOCIALE""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""02804630834"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GLOBAL SERVICE 2005 SOC. COOP. SOCIALE""}]}";1.0;1.0;0.0;0.0;02804630834;GLOBAL SERVICE 2005 SOC COOP SOCIALE
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 25/2015 MASTIO DELLA CITTADELLA INTERVENTI DI COMPLETAMENTO PER IL RECUPERO FUNZIONALE LOTTO 1 BIS C.O. 4105;45212300-9;OG2 - Restauro e manutenzione dei beni immobili sottoposti a tutela ai sensi delle disposizioni in m;STURA ROSALBA;;6100957CF9;2015-11-29;TORINO;;;;Procedura aperta;No;No;No;;2015-04-07;2015-04-07;www.comune.torino.it/appalti;2015-10-20;2015-05-04;;;;;Prezzo più basso;2016-12-30;;Gara aggiudicata;;QUINTINO COSTRUZIONI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=107901&entita=ESITI;00514490010;Citt di Torino;INTERVENTI DI COMPLETAMENTO PER IL RECUPERO FUNZIONALE DEL MASTIO DELLA CITTADELLA  LOTTO 1 BIS;01PROCEDURA APERTA;769077.46;761601.14;22/04/2016;21/04/2017;"{""raggruppamento"":[{""membro"":[{""codiceFiscale"":""12819121000"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""A.L.E.S. S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""06674621005"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GIEMME IMPIANTI S.R.L."",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""06677161009"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""CORIT 2000 S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""04788971002"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GENERAL IMPIANTI SRL"",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""05036580016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GIMA S.A.S. DI MANGIARACINA A. e C"",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""04118040015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""M.B. DI BETTELANI"",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""05125910017"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""IMPRESA EDILTERMICA IORIO S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""10448450014"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""S.A.M.E.T."",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""01290170032"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""C.R. IMPIANTI S.P.A."",""ruolo"":""01-MANDANTE""},{""codiceFiscale"":""00838600146"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""PAGANONI COSTRUZIONI S.R.L."",""ruolo"":""02-MANDATARIA""}]},{""membro"":[{""codiceFiscale"":""07861350630"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""APPALTI IN RESTAURI S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""05797511218"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""CP S.A.S."",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""01779130762"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""EKA - OPERE DI RESTAURO, EDILI E TECNOLOGICHE - S.R.L. IN SIGLA EKA S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""05908091217"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""ELIO ESPOSITO S.R.L."",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""07853460017"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""IMPRESA PALUMBO S.R.L."",""ruolo"":""02-MANDATARIA""},{""codiceFiscale"":""04752060014"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""VENNETILLI IMPIANTI S.N.C."",""ruolo"":""01-MANDANTE""}]},{""membro"":[{""codiceFiscale"":""03421340617"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""CONSORZIO STABILE ARIES"",""ruolo"":""01-MANDANTE""},{""codiceFiscale"":""01345760522"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""OLIMPO COSTRUZIONI S.R.L."",""ruolo"":""02-MANDATARIA""}]}],""partecipante"":[{""codiceFiscale"":""05811521219"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MV.G.V. S.R.L.""},{""codiceFiscale"":""01390990883"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""RENOVA RESTAURI S.R.L.""},{""codiceFiscale"":""08896090019"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""QUINTINO COSTRUZIONI S.P.A.""},{""codiceFiscale"":""NGRNTN73D18A225L"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""NIGRO ANTONIO IMPIANTI ELETTRICI""},{""codiceFiscale"":""00485070015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MAGNETTI S.R.L""},{""codiceFiscale"":""05628090010"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""M.I.T. S.R.L.""},{""codiceFiscale"":""02295610014"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GRUPPO TECNOIMPRESE S.R.L.""},{""codiceFiscale"":""00856780671"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""F.LLI PAONESSA S.R.L.""},{""codiceFiscale"":""05930561211"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""EDILCIDO S.R.L.""},{""codiceFiscale"":""07031250637"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""DOLMEN COSTRUZIONI S.R.L.""},{""codiceFiscale"":""PTLGNN58L18F690K"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""GENERAL COSTRUZIONI DI PATELLA GIOVANNI""},{""codiceFiscale"":""02700500040"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""FRANCO BARBERIS S.P.A.""},{""codiceFiscale"":""01937370359"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""C.S.A. CONSORZIO SERVIZI E APPALTI""},{""codiceFiscale"":""00486000011"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""ASFALT C.C.P. S.P.A""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""08896090019"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""QUINTINO COSTRUZIONI S.P.A.""}]}";14.0;1.0;9.0;0.0;08896090019;QUINTINO COSTRUZIONI SPA
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 61/2015 MANUTENZIONE STRAORDINARIA AREE MERCATALI C. O. 4005;45213142-0;OG3 - Strade, autostrade, ponti, viadotti, ferrovie, metropolitane, funicolari, piste aeroportuali e;Barbirato Eugenio;;6103673E49;2015-12-01;TORINO;;;;Procedura aperta;No;No;No;;2015-08-23;2015-08-23;www.comune.torino.it/appalti;2015-11-03;2015-09-21;;;;;Prezzo più basso;2016-11-19;;Gara aggiudicata;;NOVA-EDIL SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=108006&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE STRAORDINARIA AREE MERCATALI CODICE OPERA 4005  CUP C11H14000080004  CIG 6103673E49 ;01PROCEDURA APERTA;682825.79;676212.49;25/07/2016;31/12/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""07507480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""NOVA EDIL SRL""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""07507480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""NOVA EDIL SRL""}]}";1.0;1.0;0.0;0.0;07507480015;NOVA EDIL SRL
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Forniture;Ordinario;Procedura aperta n. 90/2015 - Fornitura di prodotti chimici nelle piscine e impianti sportivi comunali.;24962000-5;Fornitura di beni;Valfrè Filippo;;63987038C0;2015-12-02;TORINO;;;;Procedura aperta;No;No;No;2015-12-02;2015-10-08;;;2015-11-18;2015-11-17;;;;;Prezzo più basso;;;Gara aggiudicata;;BRENNTAG S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=108020&entita=ESITI;00514490010;Citt di Torino;05202INDIZIONE PROCEDURA APERTA AFFIDAMENTO FORNITURA DI PRODOTTI CHIMICI NELLE PISCINE E IMPIANTI SPORTIVI COMUNALI SPESA PRESUNTA EURO 39714660;01PROCEDURA APERTA;177255.33;130503.87;30/09/2015;31/12/2018;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""00835510157"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""BRENNTAG SPA""}]}";0.0;1.0;0.0;0.0;00835510157;BRENNTAG SPA
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2015 MANUTENZIONE IMPIANTI CENTRALIZZATI INTERVENTI SPECIFICI C.O. 3912 ;45212290-5;OG1 - Edifici civili e industriali;Barbirato Eugenio;;6129396995;2016-01-04;TORINO;;;;Procedura aperta;No;No;No;;2015-09-08;2015-09-08;www.comune.torino.it/appalti;2015-11-17;2015-10-05;;;;;Prezzo più basso;2016-12-30;;Gara aggiudicata;;B. & B. COSTRUZIONI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=109567&entita=ESITI;00514490010;Citt di Torino;MANUTENZIONE IMPIANTI CENTRALIZZATI  INTERVENTI SPECIFICI  CODICE OPERA 3912;01PROCEDURA APERTA;714493.34;512449.8;01/09/2016;31/08/2017;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""01925890061"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""B e B COSTRUZIONI S.R.L.""}]}";0.0;1.0;0.0;0.0;01925890061;B e B COSTRUZIONI SRL
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;procedura aperta n. 94/2015 - Affidamento del servizio di copertura assicurativa della R.C. patrimoniale della Città, nonchè della R.C. professionale del progettista interno e del verificatore interno;66516400-4;Fornitura di servizi;CLARIZIA Oronzo ;;64079908A0;2016-01-14;TORINO;;;;Procedura aperta;No;No;No;2016-01-14;2015-10-15;;;2015-12-09;2015-11-23;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;XL INSURANCE COMPANY SE RAPPRESENTANZA GENERALE PE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=109994&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 79/2015 MANUTENZIONE STRAORDINARIA AREE VERDI SICUREZZA ED ADEGUAMENTI C.O. 4189;45236230-1;OS24 - Verde e arredo urbano;PALERMO SABINO;;6128685ED7;2016-01-19;TORINO;;;;Procedura aperta;No;No;No;;2015-10-20;2015-10-20;www.comune.torino.it/appalti;2015-12-17;2015-11-16;;;;;Prezzo più basso;2017-01-09;;Gara aggiudicata;;EDIL MA.VI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=110147&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 97/2015 - MANUTENZIONE STRAORDINARIA PER IL CONSOLIDAMENTO STRUTTURALE EDIFICIO SCOLASTICO DI VIA MADAMA CRISTINA 102 - CIRC. 8 - C.O. 4181;45223200-8;OS21 - Opere strutturali speciali;QUINTO ISABELLA;;64522282FC;2016-01-19;TORINO;;;;Procedura aperta;No;No;No;;2015-11-24;2015-11-25;www.comune.torino.it/appalti;2015-12-27;2015-12-13;;;;;Prezzo più basso;2017-02-27;;Gara aggiudicata;;Co.Ve.Ma. srl;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=110149&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 72/2015 - servizio affissione mnifesti su impianti comunali, movimentazione impiantistica e rimozione della pubblicità abusiva;79900000-3;Fornitura di servizi;VITROTTI DANIELA MARIA;;6202246F4C;2016-02-14;TORINO;;;;Procedura aperta;No;No;No;2016-02-11;2015-08-27;;;2016-01-12;2015-11-23;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;A.R. PROMOTION S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=111377&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 72/2015 - servizio affissione mnifesti su impianti comunali, movimentazione impiantistica e rimozione della pubblicità abusiva;79900000-3;Fornitura di servizi;VITROTTI DANIELA MARIA;;6202286053;2016-02-14;TORINO;;;;Procedura aperta;No;No;No;2016-02-11;2015-08-27;;;2016-01-12;2015-11-23;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;ESTERNA S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=111378&entita=ESITI;;;;;;;;;;;;;;;;
